Date,jpm_hist_vol_10,jpm_hist_vol_30,jpm_hist_vol_50,jpm_hist_vol_100,jpm_adj_close,jpm_volume,bac_adj_close,bac_volume,msft_adj_close,msft_volume,jnj_adj_close,jnj_volume,spx_adj_close,spx_volume,fnma_adj_close,fnma_volume,ust_adj_close,FEDL01,CPI,UE,CCI,GDP,citi_adj_close,citi_volume,ms_adj_close,ms_volume,ry_adj_close,ry_volume,wfc_adj_close,wfc_volume,jpm_10d_ma,jpm_20d_ma,jpm_30d_ma,jpm_rsi,bac_10d_ma,bac_20d_ma,bac_30d_ma,bac_rsi,ms_10d_ma,ms_20d_ma,ms_30d_ma,ms_rsi,ry_10d_ma,ry_20d_ma,ry_30d_ma,ry_rsi,wfc_10d_ma,wfc_20d_ma,wfc_30d_ma,wfc_rsi,citi_10d_ma,citi_20d_ma,citi_30d_ma,citi_rsi
10/6/2017,13.487,15.362,14.44,14.69,96.92,10231853,26.21,53900622,74.69,13317681,132.89,3589047,2537.74,424599458,2.96,8218740,2.3229,1.16,2.2,4.3,120.6,3.2,75.64,16119873,49.76,5159442,97.07,2854968,55.58,11151225,97.071,98.977,98.835,23.68995633,26.06,26.8085,26.83,27.5659824,49.27,49.9015,49.597,41.70771757,98.302,99.5915,100.019,8.413001912,54.504,55.0855,54.91566667,49.68944099,73.559,73.711,73.29066667,62.15505913
10/5/2017,14.501,15.334,14.456,16.069,97.09,14236219,26.13,62636891,74.26,12190403,132.1,3900761,2534.58,471297244,3.16,13368962,2.3229,1.16,2.2,4.3,120.6,3.2,75.72,19701222,49.63,11491132,96.54,4028182,55.39,14560658,96.969,98.752,98.789,27.17770035,26.015,26.7215,26.809,27.81065089,49.254,49.862,49.63133333,42.47491639,98.028,99.3715,99.90233333,7.8994614,54.668,55.031,54.942,51.11821086,73.843,73.76,73.42566667,63.96276596
10/4/2017,14.362,15.274,14.428,16.037,96.36,12166633,25.71,53402825,74.61,15304762,131.22,4492936,2529.12,533211309,3.15,12970325,2.3408,1.16,2.2,4.3,120.6,3.2,74.06,12904094,49.01,5372935,95.93,4383085,54.96,14697750,96.806,98.524,98.728,25.32467532,25.938,26.6305,26.773,23.73333333,49.14,49.831,49.66166667,33.00330033,97.713,99.1095,99.772,7.625649913,54.823,54.9685,54.98233333,46.47239264,73.937,73.7615,73.50333333,48.94859813
10/3/2017,12.502,14.821,14.396,15.943,97.35,9633452,25.86,55946918,74.49,17079114,130.01,5736925,2519.36,469559342,2.985,6376444,2.3336,1.06,1.9,4.4,120.4,2.3,74.13,11925126,49.28,6432421,95.44,4359391,55.58,17405089,96.779,98.361,98.73066667,38.49710983,25.904,26.554,26.76033333,30.76923077,49.156,49.795,49.69166667,38.67120954,97.401,98.8305,99.597,7.985480944,55.062,54.9405,55.03366667,55.05279035,74.131,73.793,73.59,53.78787879
10/2/2017,12.631,14.992,14.805,15.941,96.84,13797213,25.62,54001378,73.87,10883787,129.47,3992740,2510.06,522364514,2.91,3889835,2.3085,1.16,1.9,4.4,120.4,2.3,73.8,13386345,48.92,6096923,94.49,2845257,55.47,11764416,96.679,98.1325,98.69666667,35.15016685,25.842,26.455,26.73433333,28.53185596,49.154,49.718,49.70133333,35.71428571,96.967,98.542,99.378,7.131280389,55.229,54.9215,55.092,54.08618128,74.334,73.794,73.65033333,51.63636364
9/29/2017,11.925,14.588,14.525,15.817,95.51,11438412,25.34,66232556,73.85,19565135,129.75,5796066,2507.04,471032584,2.86,5566175,2.3103,1.16,1.9,4.4,120.4,2.3,72.74,12777307,48.17,5200481,94.45,2741502,55.15,20872334,96.644,97.8195,98.63,35.42600897,25.793,26.332,26.69533333,31.21212121,49.141,49.5685,49.68166667,36.5448505,96.579,98.1595,99.148,7.705779335,55.375,54.8855,55.13666667,61.9047619,74.397,73.7375,73.66666667,49.19168591
9/28/2017,13.229,14.589,14.56,15.856,95.38,10270398,25.45,64991434,73.26,18019577,130.94,4516193,2496.84,562565153,2.8223,1766845,2.2357,1.16,1.9,4.4,120.4,2.3,72.65,13845943,48.15,5960675,94.4,2086421,54.25,14531655,96.583,97.5015,98.555,35.38633819,25.793,26.2175,26.66066667,34.44108761,49.097,49.4375,49.65933333,32.3943662,96.208,97.8085,98.915,7.913669065,55.279,54.817,55.145,56.52173913,74.425,73.6805,73.674,47.23854289
9/27/2017,13.212,15.501,14.559,15.876,95.18,15090226,25.41,92877389,73.26,24149163,131.17,6017418,2496.66,452975180,2.83,2432193,2.2198,1.16,1.9,4.4,120.4,2.3,72.28,18092199,48.07,10314611,94.23,4696311,54.21,15840785,96.417,97.2095,98.473,36.07305936,25.751,26.1065,26.61466667,37.13355049,48.986,49.3145,49.627,38.90063425,95.812,97.4585,98.67533333,8.445297505,55.134,54.765,55.14333333,58.14696486,74.159,73.6135,73.672,50.56603774
9/26/2017,11.934,15.003,14.138,15.69,93.7,9358111,24.81,53012735,74.41,14111365,131.39,4334862,2502.22,464068023,2.8,2502220,2.2499,1.16,1.9,4.4,120.4,2.3,70.94,11553776,47.46,7146052,93.69,3117797,53.8,12052460,96.074,96.8485,98.30466667,29.34131737,25.639,25.963,26.53566667,30.3030303,48.783,49.134,49.56266667,35.65891473,95.407,97.102,98.421,3.102189781,54.953,54.684,55.10166667,50,73.735,73.4485,73.613,45.32130778
9/25/2017,11.047,14.94,14.121,15.67,94.12,10463432,24.76,62361746,74.21,19186140,131.75,6051811,2500.6,538366609,2.8,2888793,2.2765,1.16,1.9,4.4,120.4,2.3,70.84,10762772,47.74,7205180,92.98,2792956,54.03,11595884,95.845,96.5875,98.08266667,39.71631206,25.53,25.843,26.436,33.63914373,48.619,48.9905,49.48266667,44.16666667,94.922,96.7475,98.16166667,2.987697715,54.842,54.64,55.03,52.75080906,73.28,73.314,73.51433333,42.6419467
9/22/2017,9.391,15.074,14.185,15.611,94.83,8358310,25.02,61445964,74.94,21587878,133.22,8705535,2508.24,501443003,2.74,3003744,2.2676,1.16,1.9,4.4,120.4,2.3,71.4,10446623,48.22,6050036,92.17,3070545,54.25,18047820,95.636,96.3535,97.86333333,43.5840708,25.411,25.7355,26.34266667,43.17460317,48.465,48.8675,49.42266667,46.29258517,94.432,96.367,97.87166667,2.707006369,54.709,54.6065,54.96,40.16393443,72.856,73.2075,73.426,44.56886898
9/21/2017,9.143,15.32,14.35,15.624,95.03,10851489,25.16,57864005,75.44,16093344,135.22,4903837,2506.65,517577755,2.76,3369625,2.2446,1.16,1.9,4.4,120.4,2.3,71.76,11509157,48.26,9503556,91.97,12646283,54.06,16210868,95.43,96.1995,97.64466667,39.21334923,25.314,25.6645,26.25233333,38.48797251,48.328,48.791,49.35066667,39.63963964,93.975,96.0015,97.57266667,1.40625,54.576,54.622,54.87933333,32.68398268,72.46,73.1515,73.32666667,26.33928571
9/20/2017,10.31,15.958,14.384,15.658,94.6,15311581,25.06,82289910,75.16,23306959,135.38,5261593,2503.87,1435549576,2.74,3388758,2.2287,1.16,1.9,4.4,120.4,2.3,71.46,19788127,47.89,8673623,92.1,3556446,53.75,21560419,95.254,96.03,97.434,35.16998828,25.249,25.5935,26.17,35.05154639,48.216,48.678,49.29266667,32.22222222,93.592,95.6525,97.27033333,3.618421053,54.455,54.639,54.79733333,30.94262295,72.2,73.0685,73.241,22.56637168
9/19/2017,16.979,15.835,14.328,15.626,93.94,12626131,24.86,56218095,75.31,38578441,134.45,15522011,2500.23,533390847,2.81,8339569,2.2023,1.16,1.9,4.4,120.4,2.3,71.15,15466007,47.67,7999620,92.15,3140756,53.36,17046989,94.913,95.846,97.21166667,35.41912633,25.149,25.5265,26.08566667,33.66336634,48.055,48.6055,49.215,31.45336226,93.263,95.332,96.97466667,2.98013245,54.233,54.6475,54.70466667,31.45833333,71.902,73.0165,73.16266667,19.18604651
9/18/2017,16.618,15.507,14.135,15.587,92.92,11318699,24.7,68076369,74.77,15733914,134.18,6274510,2495.62,492139256,2.97,32082943,2.1847,1.16,1.9,4.4,120.4,2.3,70.6,18027783,47.32,7938043,91.82,3552517,52.71,20943426,94.521,95.6,96.92866667,27.72828508,25.057,25.4495,25.989,23.32155477,47.895,48.5245,49.11033333,23.36244541,92.996,94.9815,96.69333333,3.20855615,53.957,54.593,54.6,21.35728543,71.582,72.958,73.05666667,14.90250696
9/15/2017,21.26,14.909,13.824,15.51,91.62,18171794,24.38,85937551,75.21,13380802,132.45,4679486,2498.37,490923947,2.74,9540294,2.1883,1.16,1.9,4.4,120.4,2.3,69.04,18360910,46.6,9113079,91.06,4020329,51.66,28494345,94.132,95.388,96.59033333,22.94757666,24.961,25.377,25.875,21.49837134,47.738,48.4395,48.95833333,20.69632495,92.657,94.618,96.32533333,3.082191781,53.608,54.4915,54.45966667,18.22827939,71.212,72.8045,72.89566667,11.43187067
9/14/2017,21.473,15.253,13.77,15.473,90.97,10562826,24.24,70050958,74.68,14394850,132.63,5465190,2496.48,515684185,2.52,1181796,2.1672,1.16,1.9,4.4,120.4,2.3,69.24,15022089,46.42,7414125,90.53,2500459,51.29,13739413,93.691,95.137,96.23133333,23.13060818,24.84,25.3165,25.75833333,23.65591398,47.565,48.331,48.81333333,22.62156448,92.27,94.239,95.96233333,3.125,53.312,54.2955,54.31533333,18.41652324,70.871,72.648,72.744,16.52777778
9/13/2017,21.602,15.354,13.78,15.527,91.15,12485428,24.33,86339775,74.76,17910383,133.21,5724233,2488.11,501930900,2.51,1311586,2.1306,1.16,1.9,4.4,120.4,2.3,69.39,17467281,46.22,6637917,90.45,2774650,51.46,12617331,93.288,94.8525,95.90233333,16.37744035,24.732,25.2415,25.64833333,21.97802198,47.38,48.183,48.66966667,17.16738197,91.892,93.852,95.603,3.364485981,53.037,54.0855,54.189,11.56716418,70.582,72.3705,72.603,17.44505495
9/12/2017,21.579,15.323,13.972,16.485,90.89,14003776,23.95,99658489,73.98,14703816,130.98,4854414,2461.43,516386819,2.511,1459843,2.0507,1.16,1.9,4.4,120.4,2.3,68.79,15495439,45.75,8010993,90.89,4231178,51.57,17129536,93.007,94.5405,95.568,16.83389075,24.646,25.1425,25.524,20.90592334,47.209,47.996,48.49233333,16.77148847,91.612,93.5095,95.272,12.80991736,52.814,53.8835,54.06066667,13.61940299,70.367,72.051,72.42133333,16.82119205
9/11/2017,20.322,15.415,14.104,16.508,89.79,13219047,23.36,73741048,74.34,17471200,132.19,3800234,2465.1,539031428,2.55,2074640,2.0387,1.16,1.9,4.4,120.4,2.3,67.71,17287005,45.16,8017000,90.77,4685414,50.66,17987052,92.574,94.2095,95.24966667,17.27688787,24.506,25.018,25.39733333,18.86792453,46.951,47.785,48.31066667,17.35357918,91.391,93.1565,94.962,12.60162602,52.477,53.6595,53.919,12.26890756,70.054,71.667,72.22733333,16.77675033
9/8/2017,17.329,14.731,13.633,16.452,88.42,14242198,22.89,68365012,73.4,16535785,130.67,5601903,2465.54,554135344,2.52,3090361,2.1046,1.16,1.9,4.4,120.4,2.3,66.17,13437956,44.01,8739832,92.11,3116421,49.58,18975665,91.933,93.7845,94.88,15.13026052,24.293,24.852,25.25466667,13.84180791,46.53,47.4975,48.08833333,13.93728223,91.385,92.9085,94.70633333,31.56199678,52.01,53.3595,53.741,11.908646,69.531,71.1935,71.982,14.07982262
9/7/2017,17.853,14.741,14.081,16.51,88.53,14592255,22.97,103501163,73.61,22242384,129.9,5154935,2457.85,403108736,2.62,2716843,2.0596,1.16,1.9,4.4,120.4,2.3,66.06,20307814,44.07,11538295,92.68,4821315,49.68,23367261,91.283,93.3565,94.56066667,16.380182,24.074,24.694,25.13433333,15.92178771,46.111,47.2195,47.89766667,15.03496503,91.456,92.7155,94.48633333,38.27534039,51.572,53.074,53.60533333,13.40872375,68.961,70.7105,71.75466667,14.49771689
9/6/2017,15.72,13.862,14.227,16.305,90.11,11845663,23.41,64188863,73.94,21736161,131.03,3820814,2476.55,645209393,2.7,1451383,2.1657,1.16,1.9,4.4,120.4,2.3,67.32,11849419,45.07,6313230,92.35,3199113,49.88,26854049,90.834,93.044,94.298,32.03203203,23.909,24.579,25.032,29.53216374,45.829,47.0225,47.72833333,30.44189853,91.481,92.5365,94.262,39.53125,51.185,52.82,53.48766667,17.22408027,68.547,70.3735,71.56133333,29.14746544
9/5/2017,15.007,13.906,14.3,16.498,89.51,17031549,23.31,108981485,74.77,27652811,132.37,7407143,2471.65,411660384,2.7,1719959,2.117,1.07,1.9,4.4,120.4,2.3,67.16,17666243,44.91,9777593,92.84,2897285,50.1,31251308,90.391,92.652,94.02766667,27.3352999,23.754,24.4515,24.93566667,29.10662824,45.553,46.804,47.588,26.37729549,91.55,92.4065,94.07133333,48.86731392,50.859,52.546,53.38466667,17.08542714,68.148,70.025,71.39366667,28.94736842
9/1/2017,9.096,12.982,13.09,16.122,91.7,9815834,24.09,56233871,74.01,16897801,131.07,5430781,2457.59,404549838,2.73,2837312,2.1309,1.16,1.7,4.3,120,2.3,68.58,10720614,46.19,7024739,93.04,2717965,50.97,16217688,90.269,92.395,93.823,36.56652361,23.693,24.375,24.864,38.34586466,45.44,46.6675,47.49633333,35.05154639,91.672,92.334,93.87833333,57.80969479,50.685,52.321,53.29033333,25.2265861,67.946,69.764,71.28733333,35.3125
8/31/2017,7.906,12.767,12.978,16.083,90.89,13217404,23.89,62362421,73.05,11478382,132.21,3277875,2446.3,424021671,2.68,4188536,2.1292,1.16,1.7,4.3,120,2.3,68.03,12439281,45.5,7890839,93.25,2390120,51.07,25231147,90.196,92.164,93.65733333,33.11582382,23.644,24.3025,24.79933333,34.32098765,45.33,46.534,47.403,31.4516129,91.891,92.274,93.709,61.46953405,50.626,52.117,53.203,27.10566616,67.845,69.5285,71.15133333,30.94994893
8/30/2017,7.356,12.732,12.923,16.065,91.31,9165342,23.87,58412886,72.83,14569715,131.74,5349181,2444.24,424178873,2.83,1633534,2.1571,1.16,1.7,4.3,120,2.3,68.01,9152007,45.66,5672867,92.92,2610290,51.36,11427543,90.23,91.9605,93.50133333,36.57142857,23.607,24.2235,24.74666667,35.01259446,45.254,46.4095,47.30533333,34.57814661,92.13,92.2,93.536,57.09342561,50.633,51.9725,53.07466667,31.64362519,67.722,69.2965,71.006,31.86119874
8/29/2017,11.437,12.713,12.981,16.076,91.1,10886082,23.58,60897162,72.82,12794301,131.68,4133347,2443.05,470044943,2.84,4606741,2.1659,1.16,1.7,4.3,120,2.3,67.48,12447985,45.35,8776148,93.01,3684742,51.42,10715516,90.225,91.7565,93.31,37.96610169,23.532,24.132,24.67166667,34.2364532,45.167,46.2735,47.17766667,34.15300546,92.386,92.139,93.36333333,57.38831615,50.629,51.833,52.93333333,34.30420712,67.531,69.0565,70.75733333,31.14080164
8/28/2017,11.638,12.606,13.003,16.06,91.6,7292915,23.72,37155026,72.69,17098282,132.89,5398432,2438.97,429162732,2.82,1424635,2.1939,1.16,1.7,4.3,120,2.3,67.81,10797585,45.48,6526699,92.01,2780814,51.63,12425896,90.296,91.6515,93.12566667,44.14893617,23.509,24.0775,24.598,37.87128713,45.14,46.1745,47.044,37.04225352,92.498,92.055,93.17233333,51.46379045,50.635,51.7245,52.80066667,40.59233449,67.433,68.9,70.51166667,35.33123028
8/25/2017,11.759,12.615,13.827,16.054,91.89,11794644,23.77,43511878,72.72,13766507,132.8,5129938,2444.04,429507281,2.8023,2029818,2.166,1.16,1.7,4.3,120,2.3,67.85,11883138,45.94,5659431,92.07,4337790,51.77,15307840,90.506,91.54,92.975,51.31450828,23.55,24.028,24.52866667,41.90981432,45.218,46.0845,46.92933333,45.1754386,92.628,92.0095,92.98033333,58.72193437,50.746,51.6115,52.68833333,51.13871636,67.447,68.7505,70.26033333,42.55319149
8/24/2017,13.359,12.871,13.876,16.194,91.52,8623165,23.84,39178704,73.16,14343674,134.7,4150284,2452.51,461494160,2.8,3381554,2.2131,1.16,1.7,4.3,120,2.3,67.69,11524823,46,6640733,92.25,3149182,52.16,12345029,90.816,91.3745,92.795,52.75275275,23.645,23.969,24.44966667,44.59459459,45.417,45.9735,46.804,46.875,92.642,92.0135,92.81966667,65.80882353,51.004,51.507,52.57433333,58.96907216,67.599,68.565,69.99533333,40.25157233
8/23/2017,14.119,13.14,13.959,16.197,91.67,8811292,23.76,39825518,72.15,17734767,133.45,4659993,2428.37,604768337,2.7701,2798027,2.1817,1.16,1.7,4.3,120,2.3,67.23,10031623,45.8,5464753,92.5,2847494,52.03,10019524,91.13,91.2065,92.61433333,52.61044177,23.724,23.899,24.37066667,42.27642276,45.59,45.8505,46.67633333,46.875,92.624,92.04,92.685,68.27094474,51.239,51.4055,52.46233333,55.92515593,67.716,68.3385,69.71233333,36.92493947
8/22/2017,15.854,13.293,13.977,16.21,91.56,9211781,23.83,59228595,72.49,18761491,132.63,4792761,2425.55,522122283,2.78,3273523,2.1939,1.16,1.7,4.3,120,2.3,66.85,13246992,45.57,7130726,92.96,3230163,52.22,12984102,91.275,91.0545,92.45433333,53.41488277,23.766,23.8375,24.308,48.22485207,45.64,45.7345,46.56166667,48.61111111,92.685,92.083,92.586,68.38365897,51.473,51.329,52.371,56.64621677,67.669,68.108,69.472,37.93532338
8/21/2017,13.968,12.909,13.82,16.284,90.63,11502065,23.38,70124750,72.4,22977519,133.04,5741389,2430.01,447838182,2.8,3033778,2.1853,1.16,1.7,4.3,120,2.3,65.95,15791091,44.68,8501908,93.33,2527911,51.82,13503090,91.387,90.889,92.23033333,54.35684647,23.773,23.7635,24.22533333,50.30864198,45.617,45.585,46.40833333,46.46017699,92.734,92.142,92.51566667,71.76870748,51.645,51.252,52.24566667,63.24200913,67.548,67.848,69.19933333,38.80407125
8/18/2017,13.89,12.941,13.812,16.339,90.74,13040738,23.62,60461197,73.65,18150402,134.17,4469937,2468.11,440317340,2.79,8716455,2.222,1.16,1.7,4.3,120,2.3,66.58,13628933,45.39,7284026,93.54,3581581,51.68,17130641,91.291,90.78,92.027,63.8424821,23.726,23.7095,24.15866667,62.12624585,45.537,45.4885,46.29066667,60.88328076,92.784,92.228,92.484,65.05263158,51.716,51.2005,52.11933333,80.52325581,67.348,67.647,68.95866667,52.94964029
8/17/2017,14.297,13.054,14.754,16.352,90.65,13837463,23.64,78969326,73.22,19181402,133.38,3931763,2464.61,460363468,2.731,1913084,2.2728,1.16,1.7,4.3,120,2.3,66.6,14487868,45.09,9426821,92.51,3883355,51.8,16814287,91.267,90.7315,91.865,62.67942584,23.701,23.6725,24.102,61.3559322,45.496,45.413,46.188,57.75075988,92.71,92.3005,92.41933333,48.36852207,51.789,51.2075,52.00766667,80.63583815,67.205,67.525,68.754,53.93586006
8/16/2017,14.559,12.366,14.407,16.325,92.09,11085401,24.19,59188933,73.59,20096592,133.48,3041064,2465.84,442234832,2.7,1590936,2.2185,1.16,1.7,4.3,120,2.3,67.71,15064540,46.01,8350802,92.88,10532641,52.69,11224409,91.345,90.7875,91.75533333,62.04379562,23.733,23.67,24.06,62.74509804,45.531,45.3925,46.11666667,57.23076923,92.706,92.418,92.36866667,55.04761905,51.922,51.2775,51.95566667,83.85542169,67.175,67.4485,68.58933333,52.90611028
8/15/2017,14.51,12.236,14.417,16.28,92.73,8812720,24.47,45143228,72.5,21443675,133.1,4270571,2441.32,544085467,2.68,1827486,2.1888,1.16,1.7,4.3,120,2.3,67.97,15471998,46.43,7663010,94.32,3326834,52.85,11028101,91.508,90.8665,91.67366667,69.49152542,23.822,23.677,24.02866667,67.90123457,45.639,45.403,46.062,61.24260355,92.837,92.6115,92.37166667,61.93548387,52.065,51.347,51.91033333,83.61858191,67.224,67.3775,68.44566667,55.94713656
8/14/2017,14.421,12.595,14.417,16.279,92.49,10994793,24.42,54989495,71.41,24734461,133.09,5607853,2438.21,462661161,2.67,2040059,2.1975,1.16,1.7,4.3,120,2.3,67.89,15120179,46.51,7136346,94.71,3694963,52.84,16313225,91.597,90.9465,91.63333333,56.25990491,23.892,23.7005,24.01566667,56.57370518,45.742,45.441,46.03033333,52.87769784,93.107,92.8025,92.40566667,63.06729264,52.186,51.4105,51.87833333,78.94736842,67.232,67.3325,68.344,43.6928702
8/11/2017,14.904,12.886,14.247,16.181,91.42,10679534,23.86,68157429,72.47,22213410,133.23,6332347,2474.02,459725413,2.72,2888941,2.2476,1.16,1.7,4.3,120,2.3,66.8,15172831,45.65,13505797,94.52,2352913,51.94,14714450,91.55,91.028,91.54333333,54.03348554,23.901,23.7255,23.98566667,49.47735192,45.713,45.4655,45.96066667,51.30890052,93.352,92.99,92.457,59.96860283,52.203,51.4745,51.80866667,60.79404467,67.127,67.287,68.20933333,39.76705491
8/10/2017,14.382,12.641,14.135,16.118,92.19,13252269,24.12,78023731,72.79,22044587,132.27,5535804,2474.92,451477354,2.74,2531446,2.2619,1.16,1.7,4.3,120,2.3,67.22,19147240,46.3,10099843,93.96,2309355,51.95,18373022,91.617,91.2165,91.45533333,56.3583815,23.929,23.787,23.95566667,54.0192926,45.743,45.58,45.89666667,55.14469453,93.523,93.0825,92.51666667,57.87878788,52.182,51.593,51.732,57.86666667,67.08,67.3395,68.07,43.83775351
8/9/2017,11.358,12.478,13.73,16.677,93.53,11214440,24.74,56910375,72.4,18705681,132.86,3010828,2480.91,497282497,2.75,2796582,2.253,1.16,1.7,4.3,120,2.3,68.43,19195725,47.65,8282866,94.12,2894790,52.79,14631563,91.803,91.4665,91.40533333,65.0931677,24.027,23.8755,23.94166667,66.86046512,45.928,45.759,45.87633333,65.84022039,93.685,93.1545,92.58833333,58.32083958,52.258,51.7485,51.68966667,65.1214128,67.2,67.458,67.959,56.69957687
8/8/2017,11.723,13.608,14.752,16.72,93.68,13745401,24.9,73399327,72.68,22578952,133.18,3192805,2476.83,511922128,2.68,2677538,2.262,1.16,1.7,4.3,120,2.3,68.88,16645925,47.93,7771790,93.4,2753328,52.71,24877808,92.015,91.645,91.37466667,63.50649351,24.134,23.95,23.93633333,67.05202312,46.164,45.902,45.87766667,66.5317139,93.729,93.207,92.63166667,60.87636933,52.307,51.89,51.655,62.27272727,67.403,67.536,67.873,57.42024965
8/7/2017,12.988,13.648,15.367,16.8,94.02,7978339,24.96,41860914,72.15,18214424,133.35,4327314,2472.16,549613480,2.7,1354247,2.2212,1.16,1.7,4.3,120,2.3,69.04,12961055,48.31,7761584,93.01,2627576,52.54,22673681,92.354,91.8705,91.37733333,63.74193548,24.292,24.0325,23.93966667,67.14697406,46.527,46.072,45.899,66.16643929,93.697,93.2155,92.66033333,56.99404762,52.379,52.012,51.62766667,58.69074492,67.712,67.63,67.80266667,58.11732606
8/4/2017,15.323,13.653,15.366,16.791,93.66,14323999,24.97,105206610,72.26,26499158,132.16,4032147,2477.57,520941048,2.744,2736115,2.271,1.16,1.7,4.3,120,2.3,68.98,18148439,48.08,8906804,92.77,2651924,52.84,44664559,92.646,91.9685,91.402,63.82428941,24.427,24.0765,23.94866667,66.56891496,46.796,46.1665,45.92433333,63.86666667,93.62,93.202,92.692,53.83480826,52.495,52.1055,51.632,57.83410138,67.952,67.65,67.74866667,58.92116183
8/3/2017,14.25,13.362,15.225,16.675,92.5,11078804,24.37,53210566,72.58,20823890,132.51,3837566,2476.35,691834809,2.69,1574701,2.2532,1.16,1.7,4.3,120,2.3,68.13,20937926,47.26,6479288,93.22,3302148,53.4,19374704,92.831,92.049,91.43133333,54.74285714,24.5,24.1005,23.94833333,57.76081425,47.013,46.2545,45.94633333,58.99014778,93.691,93.2005,92.764,55.15759312,52.655,52.222,51.69,64.360587,68.105,67.655,67.71833333,55.90551181
8/2/2017,13.726,13.132,15.114,16.641,93.11,10165604,24.59,55317130,72.7,23600054,132.72,5440788,2470.3,505672250,2.65,1368505,2.2942,1.07,1.7,4.3,120,2.3,69.42,19095587,47.33,6020026,93.25,3029284,53.62,19422130,92.933,92.139,91.50266667,58.37837838,24.54,24.1365,23.96,59.31372549,47.145,46.338,45.97666667,61.05527638,93.728,93.217,92.85466667,52.21374046,52.748,52.335,51.76766667,64.58333333,68.276,67.7255,67.72433333,65.06447831
8/1/2017,13.763,13.287,15.314,16.641,93.03,12523725,24.45,52782495,73.04,18306680,131.85,4970860,2472.1,654796186,2.6446,2128431,2.2889,1.16,1.6,4.3,117.3,2.3,69.6,22974747,47.21,6329976,93.89,2617980,54.08,19350259,92.963,92.2355,91.56533333,64.28571429,24.538,24.18,23.964,64.19098143,47.223,46.431,46.00966667,67.59388039,93.685,93.261,92.96933333,54.10557185,52.871,52.468,51.855,73.25102881,68.439,67.8315,67.73133333,73.36747759
7/31/2017,12.019,13.045,15.089,16.51,91.8,11520329,24.12,62272016,73.16,36844220,130.83,5838110,2475.42,546161234,2.62,3950729,2.3103,1.16,1.6,4.3,117.3,2.3,68.45,23059294,46.9,6764635,93.67,2313250,53.94,20378065,92.894,92.2455,91.59566667,55.56722689,24.508,24.2,23.96966667,56.47668394,47.262,46.502,46.048,61.11929308,93.581,93.344,93.062,50.95168375,52.981,52.5835,51.934,73.25102881,68.495,67.8635,67.72,61.2244898
